order_id,order_value_inr,region,session_duration_sec
O1013942,527,North,10
O1013943,752,East,32
O1013944,372,South,10
O1013945,639,North,69
O1013946,215,South,66
O1013947,497,East,137
O1013948,534,South,30
O1013949,716,South,16
O1013950,575,South,27
O1013951,447,North,72
O1013952,344,East,6
O1013953,342,North,5
O1013954,344,West,176
O1013955,211,South,5
O1013956,965,West,198
O1013957,665,South,77
O1013958,458,West,40
O1013959,606,East,4
O1013960,588,North,34
O1013961,246,South,136
O1013962,555,North,60
O1013963,761,South,24
O1013964,287,East,40
O1013965,187,North,56
O1013966,226,North,16
O1013967,384,East,83
O1013968,219,North,65
O1013969,370,West,64
O1013970,291,East,87
O1013971,403,South,80
O1013972,313,South,45
O1013973,396,West,119
O1013974,545,East,41
O1013975,250,North,24
O1013976,464,South,20
O1013977,263,North,8
O1013978,402,East,81
O1013979,387,North,2
O1013980,482,North,99
O1013981,442,West,115
O1013982,750,South,59
O1013983,398,North,17
O1013984,295,South,13
O1013985,642,North,5
O1013986,476,East,139
O1013987,628,North,41
O1013988,380,North,29
O1013989,210,South,289
O1013990,1239,South,5
O1013991,298,South,92
O1013992,226,South,120
O1013993,577,South,96
O1013994,251,South,122
O1013995,332,West,22
O1013996,429,South,183
O1013997,376,South,127
O1013998,336,North,63
O1013999,893,North,143
O1014000,382,East,106
O1014001,257,West,102
O1014002,658,South,6
O1014003,281,West,45
O1014004,382,South,25
O1014005,257,West,12
O1014006,448,East,58
O1014007,412,North,64
O1014008,398,North,24
O1014009,435,West,53
O1014010,607,South,100
O1014011,573,North,74
O1014012,240,North,21
O1014013,288,South,390
O1014014,640,North,124
O1014015,273,East,87
O1014016,516,West,248
O1014017,614,South,110
O1014018,178,East,88
O1014019,329,East,113
O1014020,606,South,6
O1014021,375,North,52
O1014022,330,East,22
O1014023,611,North,40
O1014024,701,North,123
O1014025,287,North,23
O1014026,976,South,6
O1014027,165,North,4
O1014028,190,South,23
O1014029,321,North,17
O1014030,341,South,2
O1014031,349,South,25
O1014032,309,West,52
O1014033,281,West,36
O1014034,361,South,2
O1014035,300,West,10
O1014036,567,South,29
O1014037,410,West,101
O1014038,361,North,46
O1014039,389,North,50
O1014040,704,South,39
O1014041,317,South,127
O1014042,213,South,89
O1014043,247,North,83
O1014044,359,South,216
O1014045,513,East,2
O1014046,626,North,51
O1014047,920,South,13
O1014048,584,North,300
O1014049,259,West,19
O1014050,364,West,8
O1014051,137,East,2
O1014052,345,North,63
O1014053,298,West,2
O1014054,127,East,2
O1014055,1157,North,19
O1014056,334,South,77
O1014057,141,East,62
O1014058,352,South,24
O1014059,921,South,18
O1014060,1047,North,128
O1014061,415,North,34
O1014062,423,West,11
O1014063,745,East,23
O1014064,374,South,25
O1014065,508,South,45
O1014066,614,North,60
O1014067,236,South,42
O1014068,870,North,10
O1014069,260,West,73
O1014070,294,East,4
O1014071,424,North,49
O1014072,645,East,32
O1014073,566,West,13
O1014074,394,East,78
O1014075,465,North,27
O1014076,690,North,40
O1014077,405,North,72
O1014078,269,South,106
O1014079,298,West,11
O1014080,636,North,30
O1014081,269,South,5
O1014082,184,North,4
O1014083,347,West,46
O1014084,389,East,54
O1014085,620,South,11
O1014086,195,North,10
O1014087,480,East,64
O1014088,717,South,108
O1014089,268,West,262
O1014090,420,South,20
O1014091,138,North,147
O1014092,624,West,79
O1014093,601,West,2
O1014094,399,North,21
O1014095,208,West,35
O1014096,563,North,25
O1014097,357,South,141
O1014098,100,South,155
O1014099,595,West,25
O1014100,722,North,31
O1014101,788,North,90
O1014102,213,South,10
O1014103,155,East,8
O1014104,329,West,82
O1014105,523,North,45
O1014106,252,South,12
O1014107,182,East,118
O1014108,580,South,32
O1014109,339,West,58
O1014110,551,North,248
O1014111,407,North,178
O1014112,371,East,7
O1014113,391,East,83
O1014114,337,South,88
O1014115,321,East,108
O1014116,233,South,146
O1014117,514,North,93
O1014118,753,North,42
O1014119,314,East,40
O1014120,1026,West,88
O1014121,487,North,49
O1014122,459,North,3
O1014123,560,West,12
O1014124,657,North,8
O1014125,321,North,7
O1014126,532,South,31
O1014127,681,South,8
O1014128,334,East,35
O1014129,404,East,151
O1014130,275,North,32
O1014131,315,South,41
O1014132,339,North,5
O1014133,257,North,140
O1014134,391,West,98
O1014135,476,North,36
O1014136,500,North,44
O1014137,269,South,161
O1014138,298,South,33
O1014139,617,West,8
O1014140,298,South,54
O1014141,609,North,24
O1014142,280,South,25
O1014143,487,East,145
O1014144,588,North,66
O1014145,107,North,76
O1014146,623,East,75
O1014147,774,South,59
O1014148,346,East,195
O1014149,480,South,17
O1014150,265,West,37
O1014151,484,South,68
O1014152,1381,East,10
O1014153,135,South,17
O1014154,314,South,22
O1014155,601,South,28
O1014156,758,East,25
O1014157,202,North,3
O1014158,293,North,28
O1014159,302,North,12
O1014160,291,South,6
O1014161,381,West,18
O1014162,197,East,16
O1014163,355,West,9
O1014164,253,South,8
O1014165,390,South,76
O1014166,284,East,328
O1014167,371,West,2
O1014168,240,West,42
O1014169,650,South,11
O1014170,343,East,8
O1014171,406,East,10
O1014172,375,West,66
O1014173,405,East,7
O1014174,404,South,51
O1014175,603,East,15
O1014176,350,South,187
O1014177,281,West,42
O1014178,412,South,102
O1014179,297,North,173
O1014180,389,East,23
O1014181,238,North,2
O1014182,682,East,234
O1014183,273,North,12
O1014184,735,West,34
O1014185,391,East,34
O1014186,619,East,9
O1014187,275,East,39
O1014188,151,North,85
O1014189,177,North,31
O1014190,1410,North,7
O1014191,299,East,52
O1014192,698,East,172
O1014193,211,West,5
O1014194,441,East,19
O1014195,480,South,165
O1014196,1666,West,55
O1014197,344,East,42
O1014198,283,North,23
O1014199,481,West,52
O1014200,254,West,39
O1014201,495,East,52
O1014202,393,West,14
O1014203,277,South,43
O1014204,517,West,6
O1014205,426,West,34
O1014206,590,East,10
O1014207,922,East,14
O1014208,314,South,47
O1014209,328,South,114
O1014210,206,West,39
O1014211,523,North,75
O1014212,292,North,30
O1014213,480,East,2
O1014214,723,South,97
O1014215,287,East,136
O1014216,318,West,22
O1014217,670,North,257
O1014218,575,South,4
O1014219,545,South,13
O1014220,332,East,70
O1014221,197,West,68
O1014222,283,South,164
O1014223,244,North,100
O1014224,540,West,13
O1014225,465,East,17
O1014226,299,East,6
O1014227,326,West,20
O1014228,512,North,43
O1014229,344,South,17
O1014230,302,West,73
O1014231,1085,North,146
O1014232,306,South,13
O1014233,564,South,214
O1014234,491,South,170
O1014235,188,North,24
O1014236,287,South,47
O1014237,608,South,77
O1014238,378,North,109
O1014239,194,North,15
O1014240,491,North,62
O1014241,302,South,90
O1014242,502,North,26
O1014243,1547,South,108
O1014244,488,South,62
O1014245,548,North,44
O1014246,355,West,11
O1014247,230,North,187
O1014248,673,West,10
O1014249,298,South,70
O1014250,360,North,2
O1014251,989,East,12
O1014252,341,East,72
O1014253,741,East,35
O1014254,490,South,164
O1014255,306,South,40
O1014256,479,South,23
O1014257,282,South,321
O1014258,634,South,11
O1014259,753,West,23
O1014260,413,West,131
O1014261,789,South,121
O1014262,437,West,58
O1014263,637,East,11
O1014264,1764,South,45
O1014265,1391,East,65
O1014266,368,North,26
O1014267,467,East,164
O1014268,238,North,17
O1014269,601,West,14
O1014270,490,East,30
O1014271,274,East,10
O1014272,730,West,53
O1014273,353,East,4
O1014274,311,South,3
O1014275,493,East,12
O1014276,320,West,8
O1014277,397,West,2
O1014278,966,North,54
O1014279,297,South,58
O1014280,565,East,157
O1014281,301,West,2
O1014282,248,North,5
O1014283,387,East,31
O1014284,1544,South,26
O1014285,596,West,46
O1014286,508,East,16
O1014287,310,South,48
O1014288,333,West,124
O1014289,192,South,50
O1014290,990,South,81
O1014291,461,East,63
O1014292,442,North,114
O1014293,447,East,9
O1014294,1147,East,9
O1014295,469,East,136
O1014296,366,South,106
O1014297,992,South,9
O1014298,378,South,8
O1014299,173,North,108
O1014300,188,South,208
O1014301,367,North,45
O1014302,467,North,39
O1014303,608,West,12
O1014304,255,North,2
O1014305,360,South,19
O1014306,269,South,185
O1014307,704,East,68
O1014308,766,West,7
O1014309,1074,South,3
O1014310,481,South,82
O1014311,1025,North,24
O1014312,285,West,235
O1014313,449,South,40
O1014314,237,North,24
O1014315,537,South,16
O1014316,465,West,83
O1014317,118,South,37
O1014318,703,South,76
O1014319,619,North,54
O1014320,306,West,171
O1014321,464,South,2
O1014322,191,North,60
O1014323,274,North,34
O1014324,929,East,92
O1014325,227,South,70
O1014326,405,North,28
O1014327,201,North,28
O1014328,478,South,2
O1014329,535,East,284
O1014330,579,North,83
O1014331,510,North,10
O1014332,823,South,49
O1014333,306,South,155
O1014334,238,South,9
O1014335,301,South,123
O1014336,206,West,76
O1014337,420,South,24
O1014338,376,North,12
O1014339,512,North,60
O1014340,180,South,34
O1014341,401,West,20
O1014342,740,East,109
O1014343,537,South,310
O1014344,156,East,45
O1014345,401,North,6
O1014346,280,North,9
O1014347,406,East,95
O1014348,334,North,169
O1014349,963,South,7
O1014350,421,West,11
O1014351,473,East,139
O1014352,395,East,41
O1014353,511,South,213
O1014354,362,North,30
O1014355,594,East,12
O1014356,332,South,7
O1014357,803,North,46
O1014358,517,West,56
O1014359,374,North,43
O1014360,615,South,56
O1014361,516,North,78
O1014362,610,South,54
O1014363,421,East,85
O1014364,358,North,53
O1014365,432,South,221
O1014366,314,North,67
O1014367,658,North,88
O1014368,841,West,26
O1014369,539,East,15
O1014370,820,South,40
O1014371,709,South,73
O1014372,353,East,6
O1014373,613,North,69
O1014374,212,North,59
O1014375,443,South,97
O1014376,223,West,199
O1014377,382,South,38
O1014378,196,West,2
O1014379,697,North,81
O1014380,331,North,6
O1014381,635,East,18
O1014382,388,North,60
O1014383,160,North,14
O1014384,317,North,155
O1014385,309,South,7
O1014386,400,West,56
O1014387,857,North,101
O1014388,932,North,46
O1014389,359,East,3
O1014390,215,South,65
O1014391,278,West,298
O1014392,513,South,139
O1014393,382,North,99
O1014394,184,North,12
O1014395,314,South,146
O1014396,777,South,51
O1014397,467,South,71
O1014398,413,South,36
O1014399,332,East,22
O1014400,321,West,53
O1014401,530,East,30
O1014402,433,South,145
O1014403,593,South,14
O1014404,530,West,172
O1014405,407,West,41
O1014406,489,North,6
O1014407,300,East,68
O1014408,394,South,5
O1014409,789,North,100
O1014410,406,West,28
O1014411,362,North,67
O1014412,448,North,55
O1014413,225,South,23
O1014414,451,South,23
O1014415,942,North,228
O1014416,269,West,55
O1014417,461,North,128
O1014418,399,East,19
O1014419,394,South,78
O1014420,390,North,23
O1014421,577,North,7
O1014422,233,North,59
O1014423,569,South,28
O1014424,418,North,8
O1014425,167,East,41
O1014426,488,North,32
O1014427,427,South,19
O1014428,261,North,8
O1014429,437,South,56
O1014430,209,East,8
O1014431,286,North,99
O1014432,411,West,2
O1014433,174,North,112
O1014434,227,South,17
O1014435,244,North,57
O1014436,420,West,56
O1014437,503,South,23
O1014438,258,North,55
O1014439,251,East,38
O1014440,432,South,68
O1014441,426,South,24
O1014442,284,West,31
O1014443,1007,South,82
O1014444,442,South,4
O1014445,371,East,186
O1014446,333,North,28
O1014447,668,South,162
O1014448,530,East,23
O1014449,169,West,97
O1014450,285,East,9
O1014451,323,South,84
O1014452,401,South,48
O1014453,552,South,57
O1014454,236,South,107
O1014455,388,West,37
O1014456,944,West,74
O1014457,409,South,6
O1014458,285,North,213
O1014459,207,East,43
O1014460,316,East,107
O1014461,235,East,3
O1014462,331,North,9
O1014463,529,East,64
O1014464,411,East,23
O1014465,317,North,86
O1014466,165,East,93
O1014467,612,South,70
O1014468,338,South,56
O1014469,426,North,58
O1014470,256,South,146
O1014471,329,West,141
O1014472,302,South,63
O1014473,207,West,28
O1014474,256,East,11
O1014475,400,West,63
O1014476,468,South,30
O1014477,287,North,35
O1014478,221,South,35
O1014479,338,East,30
O1014480,596,West,107
O1014481,252,East,7
O1014482,406,South,41
O1014483,290,North,24
O1014484,709,East,89
O1014485,313,North,16
O1014486,562,South,36
O1014487,670,North,91
O1014488,872,West,32
O1014489,205,East,22
O1014490,201,North,72
O1014491,722,South,38
O1014492,666,East,51
O1014493,296,North,25
O1014494,80,South,60
O1014495,420,East,66
O1014496,189,North,35
O1014497,267,West,12
O1014498,442,South,20
O1014499,472,East,24
O1014500,889,South,39
O1014501,335,East,161
O1014502,248,South,2
O1014503,638,West,13
O1014504,487,South,2
O1014505,336,East,59
O1014506,410,South,16
O1014507,334,South,309
O1014508,570,East,13
O1014509,938,North,36
O1014510,281,East,22
O1014511,498,South,18
O1014512,188,South,188
O1014513,236,South,127
O1014514,534,North,2
O1014515,389,North,27
O1014516,232,North,64
O1014517,405,South,39
O1014518,626,South,250
O1014519,196,North,75
O1014520,966,East,56
O1014521,537,East,30
O1014522,543,West,11
O1014523,403,West,74
O1014524,966,West,2
O1014525,653,West,158
O1014526,336,West,29
O1014527,589,South,48
O1014528,280,North,31
O1014529,351,South,27
O1014530,840,West,244
O1014531,490,North,50
O1014532,562,West,128
O1014533,724,North,13
O1014534,531,North,47
O1014535,269,East,40
O1014536,926,East,30
O1014537,522,West,41
O1014538,541,East,17
O1014539,415,North,95
O1014540,703,West,56
O1014541,1051,West,8
O1014542,334,West,40
O1014543,687,East,172
O1014544,410,West,169
O1014545,149,North,275
O1014546,200,South,15
O1014547,499,North,98
O1014548,669,South,54
O1014549,547,West,88
O1014550,593,East,63
O1014551,1473,West,16
O1014552,525,East,6
O1014553,353,North,40
O1014554,379,West,29
O1014555,914,North,32
O1014556,214,North,52
O1014557,749,North,88
O1014558,407,West,78
O1014559,266,West,39
O1014560,195,East,46
O1014561,846,West,52
O1014562,263,East,85
O1014563,416,West,128
O1014564,248,South,45
O1014565,1078,West,119
O1014566,424,North,163
O1014567,206,North,13
O1014568,326,North,38
O1014569,810,North,24
O1014570,248,South,9
O1014571,337,South,18
O1014572,730,East,32
O1014573,479,South,44
O1014574,219,West,43
O1014575,451,West,24
O1014576,374,East,183
O1014577,414,West,3
O1014578,648,North,87
O1014579,455,West,152
O1014580,385,North,89
O1014581,376,North,8
O1014582,691,South,122
O1014583,281,East,21
O1014584,136,North,16
O1014585,360,South,171
O1014586,487,North,42
O1014587,328,North,35
O1014588,310,West,17
O1014589,336,South,44
O1014590,399,North,41
O1014591,211,South,26
O1014592,562,North,25
O1014593,107,North,19
O1014594,528,South,78
O1014595,472,North,128
O1014596,517,East,55
O1014597,154,South,46
O1014598,467,North,82
O1014599,308,South,52
O1014600,899,East,22
O1014601,483,South,34
O1014602,224,North,31
O1014603,173,North,32
O1014604,297,South,55
O1014605,605,East,46
O1014606,718,North,3
O1014607,442,West,6
O1014608,420,South,2
O1014609,342,South,135
O1014610,399,South,30
O1014611,741,West,38
O1014612,339,West,2
O1014613,561,West,31
O1014614,310,East,68
O1014615,670,North,18
O1014616,539,East,62
O1014617,656,North,5
O1014618,1034,South,46
O1014619,111,North,220
O1014620,588,South,184
O1014621,510,West,102
O1014622,505,East,38
O1014623,455,South,2
O1014624,455,East,52
O1014625,477,East,6
O1014626,635,South,14
O1014627,610,North,55
O1014628,398,North,30
O1014629,367,North,8
O1014630,408,West,14
O1014631,328,West,23
O1014632,983,North,119
O1014633,214,North,162
O1014634,587,South,296
O1014635,585,South,116
O1014636,309,North,203
O1014637,468,West,44
O1014638,759,East,43
O1014639,342,South,30
O1014640,777,West,21
O1014641,706,South,64
O1014642,283,North,96
O1014643,232,South,214
O1014644,438,South,60
O1014645,217,East,91
O1014646,94,South,22
O1014647,316,South,23
O1014648,1196,West,2
O1014649,323,West,44
O1014650,488,West,62
O1014651,572,South,36
O1014652,395,East,23
O1014653,341,West,95
O1014654,746,West,62
O1014655,412,North,201
O1014656,385,North,30
O1014657,601,South,152
O1014658,241,West,172
O1014659,215,South,93
O1014660,179,East,57
O1014661,536,South,55
O1014662,372,East,207
O1014663,610,North,35
O1014664,414,West,39
O1014665,203,East,160
O1014666,338,North,147
O1014667,632,West,22
O1014668,354,North,89
O1014669,730,East,46
O1014670,322,West,73
O1014671,578,West,47
O1014672,165,North,28
O1014673,360,North,13
O1014674,332,North,23
O1014675,201,North,5
O1014676,703,South,19
O1014677,293,North,36
O1014678,278,West,41
O1014679,773,North,111
O1014680,437,East,4
O1014681,596,West,4
O1014682,172,West,21
O1014683,271,West,3
O1014684,1145,North,2
O1014685,618,South,39
O1014686,236,North,48
O1014687,451,South,17
O1014688,245,North,174
O1014689,810,South,73
O1014690,130,South,5
O1014691,463,North,187
O1014692,460,South,58
O1014693,231,South,10
O1014694,352,South,6
O1014695,487,South,7
O1014696,166,South,43
O1014697,213,West,40
O1014698,373,East,124
O1014699,266,West,10
O1014700,320,South,18
O1014701,399,South,91
O1014702,256,South,40
O1014703,398,North,59
O1014704,468,West,32
O1014705,596,West,32
O1014706,216,North,229
O1014707,295,West,166
O1014708,541,West,66
O1014709,192,East,18
O1014710,425,East,94
O1014711,409,West,48
O1014712,111,South,60
O1014713,315,East,57
O1014714,476,West,2
O1014715,363,South,11
O1014716,318,South,30
O1014717,436,East,4
O1014718,661,South,72
O1014719,528,North,15
O1014720,276,East,163
O1014721,195,East,130
O1014722,523,North,56
O1014723,224,North,16
O1014724,310,West,61
O1014725,446,West,10
O1014726,716,West,37
O1014727,767,East,22
O1014728,416,South,24
O1014729,313,North,20
O1014730,221,South,19
O1014731,1074,South,41
O1014732,349,North,26
O1014733,566,South,17
O1014734,445,North,15
O1014735,315,South,92
O1014736,308,South,7
O1014737,202,East,29
O1014738,707,South,86
O1014739,380,North,12
O1014740,825,West,25
O1014741,322,West,2
O1014742,348,East,85
O1014743,229,West,92
O1014744,345,West,49
O1014745,217,North,61
O1014746,493,North,14
O1014747,426,North,66
O1014748,843,South,110
O1014749,195,East,13
O1014750,741,North,84
O1014751,247,South,65
